variable_id,variable_name,dataset_id
pn_srvst_obucb,NA,clean_read_msd.family_202107
pnserv_ukpn,NA,clean_read_msd.family_202107
pn_srvst_ukpn,NA,clean_read_msd.family_202107
partner_death_month_nbr,Partner's Death Month,clean_read_msd.family_202107
partner_death_year,Partner's Death Year,clean_read_msd.family_202107
pn_marst,NA,clean_read_msd.family_202107
problem,NA,clean_read_msd.family_202107
modified,NA,clean_read_msd.family_202107
primary_nbr,NA,clean_read_msd.family_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.income_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.income_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.income_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.income_202107
serv,NA,clean_read_msd.income_202107
beg_date,NA,clean_read_msd.income_202107
end_date,NA,clean_read_msd.income_202107
income,NA,clean_read_msd.income_202107
assets,NA,clean_read_msd.income_202107
earnings1,NA,clean_read_msd.income_202107
earnings2,NA,clean_read_msd.income_202107
interest,NA,clean_read_msd.income_202107
dividends,NA,clean_read_msd.income_202107
private_super,NA,clean_read_msd.income_202107
other_clean_read_msd.income_202107,NA,clean_read_msd.income_202107
acc,NA,clean_read_msd.income_202107
acc_dd,NA,clean_read_msd.income_202107
other_dd,NA,clean_read_msd.income_202107
parents_estate_clean_read_msd.income_202107,NA,clean_read_msd.income_202107
overseas_pension_dd,NA,clean_read_msd.income_202107
slpexmpinc,NA,clean_read_msd.income_202107
hours1,NA,clean_read_msd.income_202107
hours2,NA,clean_read_msd.income_202107
child_care_costs,NA,clean_read_msd.income_202107
effdt,NA,clean_read_msd.income_202107
incst,NA,clean_read_msd.income_202107
inctp,NA,clean_read_msd.income_202107
apind,NA,clean_read_msd.income_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.numchild_byage_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.numchild_byage_202107
serv,NA,clean_read_msd.numchild_byage_202107
beg_date,NA,clean_read_msd.numchild_byage_202107
end_date,NA,clean_read_msd.numchild_byage_202107
numchild,NA,clean_read_msd.numchild_byage_202107
age_unknown,NA,clean_read_msd.numchild_byage_202107
age0,NA,clean_read_msd.numchild_byage_202107
age1,NA,clean_read_msd.numchild_byage_202107
age2,NA,clean_read_msd.numchild_byage_202107
age3,NA,clean_read_msd.numchild_byage_202107
age4,NA,clean_read_msd.numchild_byage_202107
age5,NA,clean_read_msd.numchild_byage_202107
age6,NA,clean_read_msd.numchild_byage_202107
age7,NA,clean_read_msd.numchild_byage_202107
age8,NA,clean_read_msd.numchild_byage_202107
age9,NA,clean_read_msd.numchild_byage_202107
age10,NA,clean_read_msd.numchild_byage_202107
age11,NA,clean_read_msd.numchild_byage_202107
age12,NA,clean_read_msd.numchild_byage_202107
age13,NA,clean_read_msd.numchild_byage_202107
age14,NA,clean_read_msd.numchild_byage_202107
age15,NA,clean_read_msd.numchild_byage_202107
age16,NA,clean_read_msd.numchild_byage_202107
age17,NA,clean_read_msd.numchild_byage_202107
age18,NA,clean_read_msd.numchild_byage_202107
age19plus,NA,clean_read_msd.numchild_byage_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.pchddobo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.pchddobo_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.pchddobo_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.pchddobo_202107
beg_date,NA,clean_read_msd.pchddobo_202107
end_date,NA,clean_read_msd.pchddobo_202107
serv,NA,clean_read_msd.pchddobo_202107
additional_service_data,NA,clean_read_msd.pchddobo_202107
aport,NA,clean_read_msd.pchddobo_202107
srvst,NA,clean_read_msd.pchddobo_202107
srtet,NA,clean_read_msd.pchddobo_202107
inpdt,NA,clean_read_msd.pchddobo_202107
fromdt,NA,clean_read_msd.pchddobo_202107
todt,NA,clean_read_msd.pchddobo_202107
chind,NA,clean_read_msd.pchddobo_202107
subsequent_child_flag,NA,clean_read_msd.pchddobo_202107
child_birth_month_nbr,Child Birth Month,clean_read_msd.pchddobo_202107
child_birth_year,Child Birth Year,clean_read_msd.pchddobo_202107
child_gender,NA,clean_read_msd.pchddobo_202107
childage,NA,clean_read_msd.pchddobo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.prntspo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.prntspo_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.prntspo_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.prntspo_202107
serv,NA,clean_read_msd.prntspo_202107
supp,NA,clean_read_msd.prntspo_202107
beg_date,NA,clean_read_msd.prntspo_202107
end_date,NA,clean_read_msd.prntspo_202107
additional_service_data,NA,clean_read_msd.prntspo_202107
aport,NA,clean_read_msd.prntspo_202107
qlfyind,NA,clean_read_msd.prntspo_202107
srtet,NA,clean_read_msd.prntsupo_202107
clind,NA,clean_read_msd.prntspo_202107
susp,NA,clean_read_msd.prntspo_202107
cancdt,NA,clean_read_msd.prntspo_202107
caretype,NA,clean_read_msd.prntsupo_202107
entdt,NA,clean_read_msd.prntspo_202107
othrt,NA,clean_read_msd.prntspo_202107
payrsncde,NA,clean_read_msd.prntsupo_202107
revdt,NA,clean_read_msd.prntspo_202107
rsncd,NA,clean_read_msd.prntspo_202107
srvst,NA,clean_read_msd.prntspo_202107
typind,NA,clean_read_msd.prntspo_202107
wklycst,NA,clean_read_msd.prntspo_202107
wklyrt,NA,clean_read_msd.prntspo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.psnoro_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.psnoro_202107
serv,NA,clean_read_msd.psnoro_202107
beg_date,NA,clean_read_msd.psnoro_202107
end_date,NA,clean_read_msd.psnoro_202107
additional_service_data,NA,clean_read_msd.psnoro_202107
dist,NA,clean_read_msd.psnoro_202107
aport,NA,clean_read_msd.psnoro_202107
srtet,NA,clean_read_msd.psnoro_202107
msrte,NA,clean_read_msd.psnoro_202107
comdt,NA,clean_read_msd.psnoro_202107
cntrycde,NA,clean_read_msd.psnoro_202107
effdt,NA,clean_read_msd.psnoro_202107
inpdt,NA,clean_read_msd.psnoro_202107
inptime,NA,clean_read_msd.psnoro_202107
notionrat,NA,clean_read_msd.psnoro_202107
nzdexamt,NA,clean_read_msd.psnoro_202107
selexrte,NA,clean_read_msd.psnoro_202107
snor_date,NA,clean_read_msd.psnoro_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.psrteo_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.psrteo_202107
serv,NA,clean_read_msd.psrteo_202107
beg_date,NA,clean_read_msd.psrteo_202107
end_date,NA,clean_read_msd.psrteo_202107
additional_service_data,NA,clean_read_msd.psrteo_202107
aport,NA,clean_read_msd.psrteo_202107
comdt,NA,clean_read_msd.psrteo_202107
dist,NA,clean_read_msd.psrteo_202107
msrte,NA,clean_read_msd.psrteo_202107
srtet,NA,clean_read_msd.psrteo_202107
cancind,NA,clean_read_msd.psrteo_202107
chgtp,NA,clean_read_msd.psrteo_202107
effdt,NA,clean_read_msd.psrteo_202107
inpdt,NA,clean_read_msd.psrteo_202107
inptime,NA,clean_read_msd.psrteo_202107
nsrte,NA,clean_read_msd.psrteo_202107
palind,NA,clean_read_msd.psrteo_202107
paycyc,NA,clean_read_msd.psrteo_202107
pgrss,NA,clean_read_msd.psrteo_202107
pnett,NA,clean_read_msd.psrteo_202107
portcde,NA,clean_read_msd.psrteo_202107
protected_amount,NA,clean_read_msd.psrteo_202107
rhsind,NA,clean_read_msd.psrteo_202107
sanction_disc_spend,NA,clean_read_msd.psrteo_202107
srteseq,NA,clean_read_msd.psrteo_202107
svamt1,NA,clean_read_msd.psrteo_202107
svamt2,NA,clean_read_msd.psrteo_202107
svamt3,NA,clean_read_msd.psrteo_202107
svamt4,NA,clean_read_msd.psrteo_202107
svamt5,NA,clean_read_msd.psrteo_202107
svamt6,NA,clean_read_msd.psrteo_202107
svamt7,NA,clean_read_msd.psrteo_202107
svamt8,NA,clean_read_msd.psrteo_202107
svamt9,NA,clean_read_msd.psrteo_202107
svcd1,NA,clean_read_msd.psrteo_202107
svcd2,NA,clean_read_msd.psrteo_202107
svcd3,NA,clean_read_msd.psrteo_202107
svcd4,NA,clean_read_msd.psrteo_202107
svcd5,NA,clean_read_msd.psrteo_202107
svcd6,NA,clean_read_msd.psrteo_202107
svcd7,NA,clean_read_msd.psrteo_202107
svcd8,NA,clean_read_msd.psrteo_202107
svcd9,NA,clean_read_msd.psrteo_202107
taxcd,NA,clean_read_msd.psrteo_202107
taxrt,NA,clean_read_msd.psrteo_202107
srte_date,NA,clean_read_msd.psrteo_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.s70ar_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.s70ar_202107
beg_date,NA,clean_read_msd.s70ar_202107
end_date,NA,clean_read_msd.s70ar_202107
remltrprt,NA,clean_read_msd.s70ar_202107
actiondt,NA,clean_read_msd.s70ar_202107
activated,NA,clean_read_msd.s70ar_202107
areductdt,NA,clean_read_msd.s70ar_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.sanction_warrant_to_arrest_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.sanction_warrant_to_arrest_202107
serv,NA,clean_read_msd.sanction_warrant_to_arrest_202107
beg_date,NA,clean_read_msd.sanction_warrant_to_arrest_202107
end_date,NA,clean_read_msd.sanction_warrant_to_arrest_202107
effectdt,NA,clean_read_msd.sanction_warrant_to_arrest_202107
inputdt,NA,clean_read_msd.sanction_warrant_to_arrest_202107
inputti,NA,clean_read_msd.sanction_warrant_to_arrest_202107
lift_reduction_date,NA,clean_read_msd.sanction_warrant_to_arrest_202107
percentage,NA,clean_read_msd.sanction_warrant_to_arrest_202107
pnettrate,NA,clean_read_msd.sanction_warrant_to_arrest_202107
reduction_type,NA,clean_read_msd.sanction_warrant_to_arrest_202107
report_me,NA,clean_read_msd.sanction_warrant_to_arrest_202107
resumption_reason,NA,clean_read_msd.sanction_warrant_to_arrest_202107
warrant_flag,NA,clean_read_msd.sanction_warrant_to_arrest_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.sanction_work_test_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.sanction_work_test_202107
beg_date,NA,clean_read_msd.sanction_work_test_202107
end_date,NA,clean_read_msd.sanction_work_test_202107
serv,NA,clean_read_msd.sanction_work_test_202107
aport,NA,clean_read_msd.sanction_work_test_202107
dist,NA,clean_read_msd.sanction_work_test_202107
confrmid,NA,clean_read_msd.sanction_work_test_202107
currind,NA,clean_read_msd.sanction_work_test_202107
reg,NA,clean_read_msd.sanction_work_test_202107
exdeclcd,NA,clean_read_msd.sanction_work_test_202107
expdt,NA,clean_read_msd.sanction_work_test_202107
exrsncd,NA,clean_read_msd.sanction_work_test_202107
hourswrk,NA,clean_read_msd.sanction_work_test_202107
inpdt,NA,clean_read_msd.sanction_work_test_202107
inptime,NA,clean_read_msd.sanction_work_test_202107
intrvwdt,NA,clean_read_msd.sanction_work_test_202107
mcomdt,NA,clean_read_msd.sanction_work_test_202107
recompcd,NA,clean_read_msd.sanction_work_test_202107
recompdt,NA,clean_read_msd.sanction_work_test_202107
sanctamt,NA,clean_read_msd.sanction_work_test_202107
sanctcd,NA,clean_read_msd.sanction_work_test_202107
sanctdt,NA,clean_read_msd.sanction_work_test_202107
sanctgdn,NA,clean_read_msd.sanction_work_test_202107
sanction_disc_spend,NA,clean_read_msd.sanction_work_test_202107
sanctlln,NA,clean_read_msd.sanction_work_test_202107
sanctpgn,NA,clean_read_msd.sanction_work_test_202107
sanctpct,NA,clean_read_msd.sanction_work_test_202107
servcde,NA,clean_read_msd.sanction_work_test_202107
uscode,NA,clean_read_msd.sanction_work_test_202107
wtexpdt,NA,clean_read_msd.sanction_work_test_202107
wtind,NA,clean_read_msd.sanction_work_test_202107
wttype,NA,clean_read_msd.sanction_work_test_202107
youthservice_type,NA,clean_read_msd.sanction_work_test_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.sben_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.sben_202107
serv,Service code,clean_read_msd.sben_202107
beg_date,NA,clean_read_msd.sben_202107
end_date,NA,clean_read_msd.sben_202107
additional_service_data,NA,clean_read_msd.sben_202107
srvst,Service status,clean_read_msd.sben_202107
rsncd,Reason code,clean_read_msd.sben_202107
activityc,NA,clean_read_msd.sben_202107
agentind,NA,clean_read_msd.sben_202107
appdt,NA,clean_read_msd.sben_202107
aport,Apportionment indicator,clean_read_msd.sben_202107
cat,NA,clean_read_msd.sben_202107
comdt,NA,clean_read_msd.sben_202107
completed,NA,clean_read_msd.sben_202107
cpind,NA,clean_read_msd.sben_202107
debt,NA,clean_read_msd.sben_202107
dist,District code,clean_read_msd.sben_202107
evidenced,NA,clean_read_msd.sben_202107
filer,NA,clean_read_msd.sben_202107
freq,NA,clean_read_msd.sben_202107
fsbackdat,NA,clean_read_msd.sben_202107
fsexpidt,NA,clean_read_msd.sben_202107
fsirdamt,NA,clean_read_msd.sben_202107
fsirdfreq,NA,clean_read_msd.sben_202107
fsirdxfer,NA,clean_read_msd.sben_202107
fsnsdt,NA,clean_read_msd.sben_202107
famsup,NA,clean_read_msd.sben_202107
fspayext,NA,clean_read_msd.sben_202107
fsprimry,NA,clean_read_msd.sben_202107
fsstartdt,NA,clean_read_msd.sben_202107
fsrt,NA,clean_read_msd.sben_202107
giex,NA,clean_read_msd.sben_202107
grandparentind,NA,clean_read_msd.sben_202107
inputti,NA,clean_read_msd.sben_202107
inqissdt,NA,clean_read_msd.sben_202107
inqretdt,NA,clean_read_msd.sben_202107
intrvwdt,NA,clean_read_msd.sben_202107
iwpind,NA,clean_read_msd.sben_202107
lapind,Living alone payment indicator,clean_read_msd.sben_202107
lapsedtucv,NA,clean_read_msd.sben_202107
lapsedtswf,NA,clean_read_msd.sben_202107
lpcdisdt,NA,clean_read_msd.sben_202107
lpind,NA,clean_read_msd.sben_202107
msrte,Manual rate code,clean_read_msd.sben_202107
decdt,NA,clean_read_msd.sben_202107
nsnchild,NA,clean_read_msd.sben_202107
nsrt,NA,clean_read_msd.sben_202107
nsrtdt,NA,clean_read_msd.sben_202107
nsrsn,NA,clean_read_msd.sben_202107
paycyc,NA,clean_read_msd.sben_202107
payday,NA,clean_read_msd.sben_202107
payment_redirection,NA,clean_read_msd.sben_202107
portcde,NA,clean_read_msd.sben_202107
ptatcan,NA,clean_read_msd.sben_202107
qlfyind,NA,clean_read_msd.sben_202107
rcsind,NA,clean_read_msd.sben_202107
regdt,NA,clean_read_msd.sben_202107
slsind,NA,clean_read_msd.sben_202107
srtet,Rate code,clean_read_msd.sben_202107
started_work,NA,clean_read_msd.sben_202107
chgdt,NA,clean_read_msd.sben_202107
sdbegdt,NA,clean_read_msd.sben_202107
enddt,NA,clean_read_msd.sben_202107
tasind,NA,clean_read_msd.sben_202107
taxcd,NA,clean_read_msd.sben_202107
taxrt,NA,clean_read_msd.sben_202107
tfrdt,NA,clean_read_msd.sben_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.scdaco_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.scdaco_202107
child_snz_msd_uid,Unique Client's Child Identifier,clean_read_msd.scdaco_202107
child_snz_swn_nbr,Social Welfare Number,clean_read_msd.scdaco_202107
beg_date,NA,clean_read_msd.scdaco_202107
end_date,NA,clean_read_msd.scdaco_202107
chloc,NA,clean_read_msd.scdaco_202107
disab,NA,clean_read_msd.scdaco_202107
dist,NA,clean_read_msd.scdaco_202107
filedist,NA,clean_read_msd.scdaco_202107
inputti,NA,clean_read_msd.scdaco_202107
mcde1,NA,clean_read_msd.scdaco_202107
mcde2,NA,clean_read_msd.scdaco_202107
mcde3,NA,clean_read_msd.scdaco_202107
ratepw,Weekly rate,clean_read_msd.scdaco_202107
rsncd,NA,clean_read_msd.scdaco_202107
rsntcd,NA,clean_read_msd.scdaco_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.sec70ainto_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.sec70ainto_202107
serv,NA,clean_read_msd.sec70ainto_202107
beg_date,NA,clean_read_msd.sec70ainto_202107
end_date,NA,clean_read_msd.sec70ainto_202107
nsrt,NA,clean_read_msd.sec70ainto_202107
aport,NA,clean_read_msd.sec70ainto_202107
dist,NA,clean_read_msd.sec70ainto_202107
deductions,Section 70a children,clean_read_msd.sec70ainto_202107
loaded,NA,clean_read_msd.sec70ainto_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.sinc_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.sinc_202107
serv,NA,clean_read_msd.sinc_202107
beg_date,NA,clean_read_msd.sinc_202107
end_date,NA,clean_read_msd.sinc_202107
blind_ind,NA,clean_read_msd.sinc_202107
slpreass,NA,clean_read_msd.sinc_202107
ibperd,NA,clean_read_msd.sinc_202107
expdt,NA,clean_read_msd.sinc_202107
inpdt,NA,clean_read_msd.sinc_202107
inccode1,NA,clean_read_msd.sinc_202107
inccode2,NA,clean_read_msd.sinc_202107
inccode3,NA,clean_read_msd.sinc_202107
inccode4,NA,clean_read_msd.sinc_202107
incrank1,NA,clean_read_msd.sinc_202107
incrank2,NA,clean_read_msd.sinc_202107
incrank3,NA,clean_read_msd.sinc_202107
incrank4,NA,clean_read_msd.sinc_202107
prov1,NA,clean_read_msd.sinc_202107
prov2,NA,clean_read_msd.sinc_202107
prov3,NA,clean_read_msd.sinc_202107
recdt,NA,clean_read_msd.sinc_202107
effdt,NA,clean_read_msd.sinc_202107
desdind,NA,clean_read_msd.sinc_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.spdt_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.spdt_202107
serv,NA,clean_read_msd.spdt_202107
beg_date,NA,clean_read_msd.spdt_202107
end_date,NA,clean_read_msd.spdt_202107
srvst,NA,clean_read_msd.spdt_202107
porind,NA,clean_read_msd.spdt_202107
ctrcde,NA,clean_read_msd.spdt_202107
ausnbrth,NA,clean_read_msd.spdt_202107
nznbrmth,NA,clean_read_msd.spdt_202107
yrsnz,NA,clean_read_msd.spdt_202107
grandparnt,NA,clean_read_msd.spdt_202107
gportmin,NA,clean_read_msd.spdt_202107
prpind,NA,clean_read_msd.spdt_202107
agreemnt,NA,clean_read_msd.spdt_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.ssup_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.ssup_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.ssup_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.ssup_202107
serv,Service code,clean_read_msd.ssup_202107
beg_date,NA,clean_read_msd.ssup_202107
end_date,NA,clean_read_msd.ssup_202107
supp,Supplementary service code,clean_read_msd.ssup_202107
clind,NA,clean_read_msd.ssup_202107
susp,Suspended,clean_read_msd.ssup_202107
cancdt,NA,clean_read_msd.ssup_202107
caretype,NA,clean_read_msd.ssup_202107
entdt,NA,clean_read_msd.ssup_202107
othrt,NA,clean_read_msd.ssup_202107
payrsncde,NA,clean_read_msd.ssup_202107
revdt,NA,clean_read_msd.ssup_202107
rsncd,NA,clean_read_msd.ssup_202107
srvst,NA,clean_read_msd.ssup_202107
typind,NA,clean_read_msd.ssup_202107
wklycst,NA,clean_read_msd.ssup_202107
wklyrt,NA,clean_read_msd.ssup_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.swkct_costs_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.swkct_costs_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.swkct_costs_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.swkct_costs_202107
beg_date,NA,clean_read_msd.swkct_costs_202107
end_date,NA,clean_read_msd.swkct_costs_202107
expdt,NA,clean_read_msd.swkct_costs_202107
inpdt,NA,clean_read_msd.swkct_costs_202107
seqno,NA,clean_read_msd.swkct_costs_202107
serv,NA,clean_read_msd.swkct_costs_202107
supp,NA,clean_read_msd.swkct_costs_202107
wbase,NA,clean_read_msd.swkct_costs_202107
clind,NA,clean_read_msd.swkct_costs_202107
wcost,NA,clean_read_msd.swkct_costs_202107
expired,NA,clean_read_msd.swkct_costs_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.swkct_details_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.swkct_details_202107
partner_snz_msd_uid,Unique Client's Partner Identifier,clean_read_msd.swkct_details_202107
partner_snz_swn_nbr,Social Welfare Number,clean_read_msd.swkct_details_202107
beg_date,NA,clean_read_msd.swkct_details_202107
end_date,NA,clean_read_msd.swkct_details_202107
clind,NA,clean_read_msd.swkct_details_202107
expdt,NA,clean_read_msd.swkct_details_202107
inpdt,NA,clean_read_msd.swkct_details_202107
serv,NA,clean_read_msd.swkct_details_202107
supp,NA,clean_read_msd.swkct_details_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.tas_costs_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.tas_costs_202107
beg_date,NA,clean_read_msd.tas_costs_202107
end_date,NA,clean_read_msd.tas_costs_202107
serv,NA,clean_read_msd.tas_costs_202107
tas_total_cost,NA,clean_read_msd.tas_costs_202107
tas_cost_accommodation,NA,clean_read_msd.tas_costs_202107
tas_cost_beds,NA,clean_read_msd.tas_costs_202107
tas_cost_dining_suite,NA,clean_read_msd.tas_costs_202107
tas_cost_fridge_freezer,NA,clean_read_msd.tas_costs_202107
tas_cost_lounge_suite,NA,clean_read_msd.tas_costs_202107
tas_cost_portable_heaters,NA,clean_read_msd.tas_costs_202107
tas_cost_stove,NA,clean_read_msd.tas_costs_202107
tas_cost_television,NA,clean_read_msd.tas_costs_202107
tas_cost_vehicle_repayment,NA,clean_read_msd.tas_costs_202107
tas_cost_washing_machine,NA,clean_read_msd.tas_costs_202107
tas_cost_dryer,NA,clean_read_msd.tas_costs_202107
tas_cost_laundry,NA,clean_read_msd.tas_costs_202107
tas_cost_other,NA,clean_read_msd.tas_costs_202107
snz_msd_uid,Unique Client Identifier,clean_read_msd.wamidta_202107
snz_swn_nbr,Social Welfare Number,clean_read_msd.wamidta_202107
servcde,NA,clean_read_msd.wamidta_202107
beg_date,NA,clean_read_msd.wamidta_202107
end_date,NA,clean_read_msd.wamidta_202107
exdeclcd,NA,clean_read_msd.wamidta_202107
expdt,NA,clean_read_msd.wamidta_202107
exrsncd,NA,clean_read_msd.wamidta_202107
hourswrk,NA,clean_read_msd.wamidta_202107
inpdt,NA,clean_read_msd.wamidta_202107
inptime,NA,clean_read_msd.wamidta_202107
intrvwdt,NA,clean_read_msd.wamidta_202107
mcomdt,NA,clean_read_msd.wamidta_202107
recompcd,NA,clean_read_msd.wamidta_202107
recompdt,NA,clean_read_msd.wamidta_202107
sanctamt,NA,clean_read_msd.wamidta_202107
sanctcd,NA,clean_read_msd.wamidta_202107
sanctdt,NA,clean_read_msd.wamidta_202107
sanctgdn,NA,clean_read_msd.wamidta_202107
sanction_disc_spend,NA,clean_read_msd.wamidta_202107
