"id","schema","table_name","variable_name","collection","agency","description"
22189,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual18","Household Labour Force Survey","Stats NZ",NA
22190,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual19","Household Labour Force Survey","Stats NZ",NA
22191,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual2","Household Labour Force Survey","Stats NZ",NA
22192,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual20","Household Labour Force Survey","Stats NZ",NA
22193,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual3","Household Labour Force Survey","Stats NZ",NA
22194,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual4","Household Labour Force Survey","Stats NZ",NA
22195,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual5","Household Labour Force Survey","Stats NZ",NA
22196,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual6","Household Labour Force Survey","Stats NZ",NA
22197,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual7","Household Labour Force Survey","Stats NZ",NA
22198,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual8","Household Labour Force Survey","Stats NZ",NA
22199,"clean_read_HLFS","hlfs_wellbeing_202102","dvpsqual9","Household Labour Force Survey","Stats NZ",NA
22200,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs1","Household Labour Force Survey","Stats NZ",NA
22201,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs10","Household Labour Force Survey","Stats NZ",NA
22202,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs11","Household Labour Force Survey","Stats NZ",NA
22203,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs12","Household Labour Force Survey","Stats NZ",NA
22204,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs13","Household Labour Force Survey","Stats NZ",NA
22205,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs14","Household Labour Force Survey","Stats NZ",NA
22206,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs15","Household Labour Force Survey","Stats NZ",NA
22207,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs16","Household Labour Force Survey","Stats NZ",NA
22208,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs17","Household Labour Force Survey","Stats NZ",NA
22209,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs18","Household Labour Force Survey","Stats NZ",NA
22210,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs19","Household Labour Force Survey","Stats NZ",NA
22211,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs2","Household Labour Force Survey","Stats NZ",NA
22212,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs20","Household Labour Force Survey","Stats NZ",NA
22213,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs3","Household Labour Force Survey","Stats NZ",NA
22214,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs4","Household Labour Force Survey","Stats NZ",NA
22215,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs5","Household Labour Force Survey","Stats NZ",NA
22216,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs6","Household Labour Force Survey","Stats NZ",NA
22217,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs7","Household Labour Force Survey","Stats NZ",NA
22218,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs8","Household Labour Force Survey","Stats NZ",NA
22219,"clean_read_HLFS","hlfs_wellbeing_202102","dvqualyrs9","Household Labour Force Survey","Stats NZ",NA
22220,"clean_read_HLFS","hlfs_wellbeing_202102","dvregcouncil","Household Labour Force Survey","Stats NZ",NA
22221,"clean_read_HLFS","hlfs_wellbeing_202102","dvregion","Household Labour Force Survey","Stats NZ",NA
22222,"clean_read_HLFS","hlfs_wellbeing_202102","dvschqual","Household Labour Force Survey","Stats NZ",NA
22223,"clean_read_HLFS","hlfs_wellbeing_202102","dvsetupbus","Household Labour Force Survey","Stats NZ",NA
22224,"clean_read_HLFS","hlfs_wellbeing_202102","dvsex","Household Labour Force Survey","Stats NZ",NA
22225,"clean_read_HLFS","hlfs_wellbeing_202102","dvstudy","Household Labour Force Survey","Stats NZ",NA
22226,"clean_read_HLFS","hlfs_wellbeing_202102","dvta","Household Labour Force Survey","Stats NZ",NA
22227,"clean_read_HLFS","hlfs_wellbeing_202102","dvtimesincework","Household Labour Force Survey","Stats NZ",NA
22228,"clean_read_HLFS","hlfs_wellbeing_202102","dvuhrmain","Household Labour Force Survey","Stats NZ",NA
22229,"clean_read_HLFS","hlfs_wellbeing_202102","dvuhroth","Household Labour Force Survey","Stats NZ",NA
22230,"clean_read_HLFS","hlfs_wellbeing_202102","dvuhrsec","Household Labour Force Survey","Stats NZ",NA
22231,"clean_read_HLFS","hlfs_wellbeing_202102","dvuhrtot","Household Labour Force Survey","Stats NZ",NA
22232,"clean_read_HLFS","hlfs_wellbeing_202102","dvunderemp","Household Labour Force Survey","Stats NZ",NA
22233,"clean_read_HLFS","hlfs_wellbeing_202102","dvunderutilise","Household Labour Force Survey","Stats NZ",NA
22234,"clean_read_HLFS","hlfs_wellbeing_202102","dvurban","Household Labour Force Survey","Stats NZ",NA
22235,"clean_read_HLFS","hlfs_wellbeing_202102","dvyrsinnz","Household Labour Force Survey","Stats NZ",NA
22236,"clean_read_HLFS","hlfs_wellbeing_202102","empagreetype","Household Labour Force Survey","Stats NZ",NA
22237,"clean_read_HLFS","hlfs_wellbeing_202102","empagreeyn","Household Labour Force Survey","Stats NZ",NA
22238,"clean_read_HLFS","hlfs_wellbeing_202102","ethasian","Household Labour Force Survey","Stats NZ",NA
22239,"clean_read_HLFS","hlfs_wellbeing_202102","etheuropean","Household Labour Force Survey","Stats NZ",NA
22240,"clean_read_HLFS","hlfs_wellbeing_202102","ethmaori","Household Labour Force Survey","Stats NZ",NA
22241,"clean_read_HLFS","hlfs_wellbeing_202102","ethmelaa","Household Labour Force Survey","Stats NZ",NA
22242,"clean_read_HLFS","hlfs_wellbeing_202102","ethnic_imputed","Household Labour Force Survey","Stats NZ",NA
22243,"clean_read_HLFS","hlfs_wellbeing_202102","ethother","Household Labour Force Survey","Stats NZ",NA
22244,"clean_read_HLFS","hlfs_wellbeing_202102","ethpacific","Household Labour Force Survey","Stats NZ",NA
22245,"clean_read_HLFS","hlfs_wellbeing_202102","fambus","Household Labour Force Survey","Stats NZ",NA
22246,"clean_read_HLFS","hlfs_wellbeing_202102","fambusnum","Household Labour Force Survey","Stats NZ",NA
22247,"clean_read_HLFS","hlfs_wellbeing_202102","fambusnumnr","Household Labour Force Survey","Stats NZ",NA
22248,"clean_read_HLFS","hlfs_wellbeing_202102","fixedterm","Household Labour Force Survey","Stats NZ",NA
22249,"clean_read_HLFS","hlfs_wellbeing_202102","fouroutcomes","Household Labour Force Survey","Stats NZ",NA
22250,"clean_read_HLFS","hlfs_wellbeing_202102","hasfambusjob","Household Labour Force Survey","Stats NZ",NA
22251,"clean_read_HLFS","hlfs_wellbeing_202102","hasownbus","Household Labour Force Survey","Stats NZ",NA
22252,"clean_read_HLFS","hlfs_wellbeing_202102","haspaidjob","Household Labour Force Survey","Stats NZ",NA
22253,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qdampormould","Household Labour Force Survey","Stats NZ",NA
22254,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qkeepingwarm","Household Labour Force Survey","Stats NZ",NA
22255,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qmortamt","Household Labour Force Survey","Stats NZ",NA
22256,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qmortamtnr","Household Labour Force Survey","Stats NZ",NA
22257,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qmortprd","Household Labour Force Survey","Stats NZ",NA
22258,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qmortprdoth","Household Labour Force Survey","Stats NZ",NA
22259,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qmortprdothnr","Household Labour Force Survey","Stats NZ",NA
22260,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qpaymortgage","Household Labour Force Survey","Stats NZ",NA
22261,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qpayrent","Household Labour Force Survey","Stats NZ",NA
22262,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qrentamt","Household Labour Force Survey","Stats NZ",NA
22263,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qrentamtnr","Household Labour Force Survey","Stats NZ",NA
22264,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qrentprd","Household Labour Force Survey","Stats NZ",NA
22265,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qrentprdoth","Household Labour Force Survey","Stats NZ",NA
22266,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qrentprdothnr","Household Labour Force Survey","Stats NZ",NA
22267,"clean_read_HLFS","hlfs_wellbeing_202102","hcq_qtrustpaymortgage","Household Labour Force Survey","Stats NZ",NA
22268,"clean_read_HLFS","hlfs_wellbeing_202102","hhrotatingin","Household Labour Force Survey","Stats NZ",NA
22269,"clean_read_HLFS","hlfs_wellbeing_202102","hhrotatingout","Household Labour Force Survey","Stats NZ",NA
22270,"clean_read_HLFS","hlfs_wellbeing_202102","homehrs","Household Labour Force Survey","Stats NZ",NA
22271,"clean_read_HLFS","hlfs_wellbeing_202102","homehrsnr","Household Labour Force Survey","Stats NZ",NA
22272,"clean_read_HLFS","hlfs_wellbeing_202102","homeusual","Household Labour Force Survey","Stats NZ",NA
22273,"clean_read_HLFS","hlfs_wellbeing_202102","hqrespondent","Household Labour Force Survey","Stats NZ",NA
22274,"clean_read_HLFS","hlfs_wellbeing_202102","hrswanted","Household Labour Force Survey","Stats NZ",NA
22275,"clean_read_HLFS","hlfs_wellbeing_202102","intendlook","Household Labour Force Survey","Stats NZ",NA
22276,"clean_read_HLFS","hlfs_wellbeing_202102","jobtostart","Household Labour Force Survey","Stats NZ",NA
22277,"clean_read_HLFS","hlfs_wellbeing_202102","jse_qjobsecurity","Household Labour Force Survey","Stats NZ",NA
22278,"clean_read_HLFS","hlfs_wellbeing_202102","lookforwork","Household Labour Force Survey","Stats NZ",NA
22279,"clean_read_HLFS","hlfs_wellbeing_202102","lookftpt","Household Labour Force Survey","Stats NZ",NA
22280,"clean_read_HLFS","hlfs_wellbeing_202102","lookftpt_imputed","Household Labour Force Survey","Stats NZ",NA
22281,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qbillslate","Household Labour Force Survey","Stats NZ",NA
22282,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qborrow","Household Labour Force Survey","Stats NZ",NA
22283,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qclothes","Household Labour Force Survey","Stats NZ",NA
22284,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qenoughincome","Household Labour Force Survey","Stats NZ",NA
22285,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qfeelcold","Household Labour Force Survey","Stats NZ",NA
22286,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qgivegifts","Household Labour Force Survey","Stats NZ",NA
22287,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qgoodshoes","Household Labour Force Survey","Stats NZ",NA
22288,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qgothelp","Household Labour Force Survey","Stats NZ",NA
22289,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qinsurance","Household Labour Force Survey","Stats NZ",NA
22290,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qinsurancelate","Household Labour Force Survey","Stats NZ",NA
22291,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qlessmeat","Household Labour Force Survey","Stats NZ",NA
22292,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qlessshops","Household Labour Force Survey","Stats NZ",NA
22293,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qlimitbymoney","Household Labour Force Survey","Stats NZ",NA
22294,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qmeat","Household Labour Force Survey","Stats NZ",NA
22295,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qnodentist","Household Labour Force Survey","Stats NZ",NA
22296,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qnodoctor","Household Labour Force Survey","Stats NZ",NA
22297,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qnofruit","Household Labour Force Survey","Stats NZ",NA
22298,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qoldappliance","Household Labour Force Survey","Stats NZ",NA
22299,"clean_read_HLFS","hlfs_wellbeing_202102","mhs_qunexpected500","Household Labour Force Survey","Stats NZ",NA
22300,"clean_read_HLFS","hlfs_wellbeing_202102","mhss1_qreasonnothave_1","Household Labour Force Survey","Stats NZ",NA
22301,"clean_read_HLFS","hlfs_wellbeing_202102","mhss1_qreasonnothave_2","Household Labour Force Survey","Stats NZ",NA
22302,"clean_read_HLFS","hlfs_wellbeing_202102","mhss1_qreasonnothave_3","Household Labour Force Survey","Stats NZ",NA
22303,"clean_read_HLFS","hlfs_wellbeing_202102","mhss1_qreasonnothave_4","Household Labour Force Survey","Stats NZ",NA
22304,"clean_read_HLFS","hlfs_wellbeing_202102","mhss1_qreasonnothave_5","Household Labour Force Survey","Stats NZ",NA
22305,"clean_read_HLFS","hlfs_wellbeing_202102","morehrsavail","Household Labour Force Survey","Stats NZ",NA
22306,"clean_read_HLFS","hlfs_wellbeing_202102","numjobs","Household Labour Force Survey","Stats NZ",NA
22307,"clean_read_HLFS","hlfs_wellbeing_202102","ownbus","Household Labour Force Survey","Stats NZ",NA
22308,"clean_read_HLFS","hlfs_wellbeing_202102","ownbusnum","Household Labour Force Survey","Stats NZ",NA
22309,"clean_read_HLFS","hlfs_wellbeing_202102","ownbusnumnr","Household Labour Force Survey","Stats NZ",NA
22310,"clean_read_HLFS","hlfs_wellbeing_202102","paidjob","Household Labour Force Survey","Stats NZ",NA
22311,"clean_read_HLFS","hlfs_wellbeing_202102","paidjobnum","Household Labour Force Survey","Stats NZ",NA
22312,"clean_read_HLFS","hlfs_wellbeing_202102","paidjobnumnr","Household Labour Force Survey","Stats NZ",NA
22313,"clean_read_HLFS","hlfs_wellbeing_202102","permjob","Household Labour Force Survey","Stats NZ",NA
22314,"clean_read_HLFS","hlfs_wellbeing_202102","person_code","Household Labour Force Survey","Stats NZ",NA
22315,"clean_read_HLFS","hlfs_wellbeing_202102","pqrefweekend","Household Labour Force Survey","Stats NZ",NA
22316,"clean_read_HLFS","hlfs_wellbeing_202102","pqrefweekstart","Household Labour Force Survey","Stats NZ",NA
22317,"clean_read_HLFS","hlfs_wellbeing_202102","prefongoing","Household Labour Force Survey","Stats NZ",NA
22318,"clean_read_HLFS","hlfs_wellbeing_202102","prefownbus","Household Labour Force Survey","Stats NZ",NA
22319,"clean_read_HLFS","hlfs_wellbeing_202102","prefperm","Household Labour Force Survey","Stats NZ",NA
22320,"clean_read_HLFS","hlfs_wellbeing_202102","prefselfemp","Household Labour Force Survey","Stats NZ",NA
22321,"clean_read_HLFS","hlfs_wellbeing_202102","project","Household Labour Force Survey","Stats NZ",NA
22322,"clean_read_HLFS","hlfs_wellbeing_202102","proxyyn","Household Labour Force Survey","Stats NZ",NA
22323,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qanxiousyest","Household Labour Force Survey","Stats NZ",NA
22324,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qdiscriminated","Household Labour Force Survey","Stats NZ",NA
22325,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamlivehh","Household Labour Force Survey","Stats NZ",NA
22326,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamnumber","Household Labour Force Survey","Stats NZ",NA
22327,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamnumbernr","Household Labour Force Survey","Stats NZ",NA
22328,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamnumlive","Household Labour Force Survey","Stats NZ",NA
22329,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamnumlivenr","Household Labour Force Survey","Stats NZ",NA
22330,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfamwellbeing","Household Labour Force Survey","Stats NZ",NA
22331,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qfeelaboutlifescale","Household Labour Force Survey","Stats NZ",NA
22332,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qhappyyest","Household Labour Force Survey","Stats NZ",NA
22333,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qhealthexcellentpoor","Household Labour Force Survey","Stats NZ",NA
22334,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qthingsworthwhilescale","Household Labour Force Survey","Stats NZ",NA
22335,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtimelonely","Household Labour Force Survey","Stats NZ",NA
22336,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtrusthlth","Household Labour Force Survey","Stats NZ",NA
22337,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtrustmed","Household Labour Force Survey","Stats NZ",NA
22338,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtrustmostpeoplescale","Household Labour Force Survey","Stats NZ",NA
22339,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtrustparl","Household Labour Force Survey","Stats NZ",NA
22340,"clean_read_HLFS","hlfs_wellbeing_202102","pwb_qtrustpol","Household Labour Force Survey","Stats NZ",NA
22341,"clean_read_HLFS","hlfs_wellbeing_202102","quarter_nbr","Household Labour Force Survey","Stats NZ",NA
22342,"clean_read_HLFS","hlfs_wellbeing_202102","reasfewhrsmain","Household Labour Force Survey","Stats NZ",NA
22343,"clean_read_HLFS","hlfs_wellbeing_202102","reasfewhrsoth","Household Labour Force Survey","Stats NZ",NA
22344,"clean_read_HLFS","hlfs_wellbeing_202102","reasfewhrssec","Household Labour Force Survey","Stats NZ",NA
22345,"clean_read_HLFS","hlfs_wellbeing_202102","response_status_type_code","Household Labour Force Survey","Stats NZ",NA
22346,"clean_read_HLFS","hlfs_wellbeing_202102","retired","Household Labour Force Survey","Stats NZ",NA
22347,"clean_read_HLFS","hlfs_wellbeing_202102","rotngrp","Household Labour Force Survey","Stats NZ",NA
22348,"clean_read_HLFS","hlfs_wellbeing_202102","rotnnum","Household Labour Force Survey","Stats NZ",NA
22349,"clean_read_HLFS","hlfs_wellbeing_202102","samehrsmain","Household Labour Force Survey","Stats NZ",NA
22350,"clean_read_HLFS","hlfs_wellbeing_202102","samehrsoth","Household Labour Force Survey","Stats NZ",NA
22351,"clean_read_HLFS","hlfs_wellbeing_202102","samehrssec","Household Labour Force Survey","Stats NZ",NA
22352,"clean_read_HLFS","hlfs_wellbeing_202102","schoolyn","Household Labour Force Survey","Stats NZ",NA
22353,"clean_read_HLFS","hlfs_wellbeing_202102","schqualyn","Household Labour Force Survey","Stats NZ",NA
22354,"clean_read_HLFS","hlfs_wellbeing_202102","seasonal","Household Labour Force Survey","Stats NZ",NA
22355,"clean_read_HLFS","hlfs_wellbeing_202102","sex_imputed","Household Labour Force Survey","Stats NZ",NA
22356,"clean_read_HLFS","hlfs_wellbeing_202102","snz_hlfs_hhld_uid","Household Labour Force Survey","Stats NZ",NA
22357,"clean_read_HLFS","hlfs_wellbeing_202102","snz_hlfs_uid","Household Labour Force Survey","Stats NZ",NA
22358,"clean_read_HLFS","hlfs_wellbeing_202102","sqd_fsqinterviewdate","Household Labour Force Survey","Stats NZ",NA
22359,"clean_read_HLFS","hlfs_wellbeing_202102","sqd_qage18orover","Household Labour Force Survey","Stats NZ",NA
22360,"clean_read_HLFS","hlfs_wellbeing_202102","sqd_qfieldinttype","Household Labour Force Survey","Stats NZ",NA
22361,"clean_read_HLFS","hlfs_wellbeing_202102","sqd_qusuallylive","Household Labour Force Survey","Stats NZ",NA
